e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63,e64,e65,e66,e67,e68,e69,e70,e71,e72,e73,e74,e75,e76,e77,e78,e79,e80,e81,e82,e83,e84,e85,e86,e87,e88,e89,e90,e91,e92,e93,e94,e95,e96,e97,e98,e99,e100,e101,e102,e103,e104,e105,e106,e107,e108,e109,e110,e111,e112,e113,e114,e115,e116,e117,e118,e119,e120,e121,e122,Categories
numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
-1.795723902,0.184620449,0.014471536,-1.440263031,0.872765824,0.46420739,-0.352047006,0.176881978,0.035794989,0.362810759,0.063377991,0.075328703,-0.060690855,-0.166358686,-0.047583213,0.066549603,-0.276720533,0.220575722,0.290027187,0.073411208,0.18317624,-0.087324246,0.019306459,-0.101011767,0.319922245,0.576243656,0.379984401,-0.037008979,-0.290480281,-0.25306487,-0.252434383,0.063818379,-0.160685714,0.297155317,-0.166073917,-0.182065992,0.32125369,0.037955831,-0.151721159,0.042396284,-0.096176378,0.294165973,0.22380573,0.310497258,-0.054144765,0.056434204,0.064484148,0.002164975,-0.185234194,0.193473512,0.072003895,-0.093054302,-0.06816796,-0.075571951,0.042903076,0.05640526,-0.086649684,0.064938485,-0.02285509,-0.111413668,-0.009213008,0.103031595,0.056095588,0.035114113,0.007513866,0.024720707,0.074928223,0.018390022,-0.097853289,0.023531473,-0.048707951,-0.019272653,0.041716292,0.090999895,0.118042165,0.027585895,0.016696252,0.016899059,-0.01543597,-0.166151007,-0.027814162,0.058389944,-0.088321813,0.016381796,0.011065768,-0.145471631,0.056542541,-0.04969351,-0.05274395,-0.058509241,0.002110907,0.01985714,0.002476414,-0.080894307,0.054928684,0.063358523,0.118771214,0.056916038,0.106454425,0.132802546,0.010622142,0.079589446,-0.045924455,-0.037351455,0.108562408,-0.040352925,-0.038125238,-0.036443246,0.070385701,0.066491263,-0.016142737,0.038766575,0.045275419,-0.07530355,0.04320174,0.031266763,0.048514051,0.003751013,-0.022163329,0.00053476,0.001642601,0.016044313,1.38E-15,0
-1.715057096,0.441963028,0.113479424,-1.072470387,1.044132688,0.543819548,-0.219390939,0.237488406,-0.110456756,0.486485386,0.007293879,0.118762847,0.091364123,-0.288078278,0.10598764,0.197193927,0.080542338,0.352423429,0.292642645,-0.048653763,-0.071499276,0.073768635,-0.046876818,-0.048874515,0.115722571,0.200542737,0.115172783,-0.000991933,-0.127564925,-0.202754714,-0.349879159,0.191512112,-0.006496642,0.083727724,-0.094417623,-0.184157875,0.055074948,0.211866809,0.060128188,0.020970194,0.009127567,0.083552739,0.076382426,0.142167637,-0.006888097,0.040131252,0.172691637,0.020887421,-0.090859752,-0.046763713,0.027916692,0.047670024,0.026961573,0.030249434,-0.092148387,-0.230463582,0.067864627,-0.020445878,-0.038755517,-0.129547375,0.081265462,0.125737624,0.261577794,-0.097555163,0.065519403,0.03965959,0.1073239,0.031066099,-0.003726238,-0.145710163,0.082870217,0.107618159,-0.043876484,-0.071943649,0.057461996,0.000818193,0.082541736,-0.017112634,-0.003269663,-0.000360564,-0.034283036,0.006361518,-0.024777714,-0.02370108,-0.058329841,0.043153895,0.026562574,-0.158962816,0.002066845,0.13215836,0.080817562,0.017134892,-0.062898796,0.108652837,0.12514692,0.038398277,0.044140507,0.028620393,0.048984992,-0.124558432,-0.044847473,0.005253873,0.023283489,-0.019228251,-0.053197402,-0.039205299,0.017897244,0.00946112,0.037185867,0.056494542,0.013350926,-0.069663648,-0.108514259,0.060150862,0.007679078,-0.055959283,-0.116185113,-0.011595864,-0.005468198,-0.019605704,-0.003377849,-0.049549694,1.40E-15,0
-0.643062764,0.155134873,0.360382624,-1.722685419,0.540372794,0.245595964,-0.64780479,0.236421981,-0.213077501,0.673646693,0.48798517,0.021413671,0.036734865,0.004154439,-0.39552401,-0.435871208,-0.138405072,0.091369669,-0.20865597,0.142107707,0.171704447,-0.304076525,0.426644532,0.012283081,0.432653966,0.044631278,-0.009112929,-0.112605141,0.006552477,-0.317933456,-0.033851385,-0.159442974,-0.266978522,-0.143468666,-0.38922256,-0.033097348,-0.10989458,0.192399325,-0.065012137,-0.095626632,-0.12606744,0.102307743,-0.310364307,-0.151473149,-0.018803012,-0.270599157,-0.001403795,0.171672442,-0.036844224,0.064294654,-0.085730077,-0.114644203,0.139778843,0.178203729,0.084319131,-0.070070791,-0.058289624,0.151752899,0.05986703,-0.105054542,-0.065990084,0.029784045,-0.023055599,-0.0187172,-0.107081738,-0.053136188,0.09483046,0.270261481,0.109437636,0.058972079,0.070781845,-0.041468487,0.009301388,-0.106058369,-0.006762926,0.068084432,-0.098046422,0.114072093,-0.042639329,0.010384793,0.019715644,0.091205408,0.013607783,0.087897202,0.076107937,0.162973466,-0.029206406,0.077603331,-0.087209655,-0.037553143,0.082198137,-0.111738866,-0.069617618,-0.068367855,-0.087142978,-0.126006042,0.01069988,0.039645685,0.104946284,-0.046459601,0.021075242,-0.002600815,-0.096241385,0.100022085,-0.02313909,0.066868006,0.030109916,0.003423207,0.050863393,-0.043870552,0.006238363,-0.046976319,0.005244853,0.01712338,0.037551941,-0.011242746,0.002851811,0.0192055,0.035580588,-0.00408589,0.011854848,0.01761495,1.70E-15,0
-1.955340313,0.244277632,0.574452978,-0.945439818,0.221958439,0.254966118,-0.316426189,0.334411176,-0.050833528,0.391150143,-0.039726422,-0.097684698,-0.138100228,-0.211844556,-0.204939398,-0.084601641,0.050750442,0.051500394,-0.229123721,-0.053553488,0.009685383,0.117596072,0.077391685,0.107083047,0.233735612,0.327002523,-0.050836526,-0.419323838,0.136836565,-0.093304804,-0.054550056,-0.059609637,0.073945581,0.184831875,-0.250809007,-0.06315616,-0.018256791,0.172272617,0.083754939,0.184046998,0.106323903,-0.033466377,-0.075039918,0.006841701,-0.113448407,-0.005810684,0.027471849,-0.100206204,0.086615431,0.14059233,-0.078441342,0.001583855,0.026259664,-0.054412009,-0.002743086,-0.047294198,0.159755229,-0.049182763,-0.015723878,-0.010391777,0.015566759,-0.049532366,-0.011223028,-0.077928461,0.078363985,0.022533068,-0.03339461,-0.026296464,-0.036153984,-0.016126695,0.063838675,-0.152925757,-0.024522104,0.011827348,-0.030927187,0.022235941,-0.156567131,-0.041170208,0.092346022,0.072237488,-0.125840102,-0.140845475,-0.092081937,-0.095591106,-0.082249579,0.065346726,-0.083222883,-0.066464495,-0.005416805,-0.155064416,0.023920833,0.047149832,0.105992491,-0.063389099,0.010640131,0.089621982,-0.08899747,-0.067502758,-0.0094515,-0.146152464,-0.060181466,0.098123109,0.064753777,0.067350151,0.067053903,0.078632677,-0.01170183,-0.003233165,0.02772112,-0.008350429,0.029274382,0.074997012,0.053430976,0.077082834,-0.023029816,0.004319997,0.030952844,0.038479226,-0.081948777,-0.051001752,-0.012209073,-0.009160217,1.41E-15,0
-2.713877468,-0.957148146,-0.010507909,-0.586000336,0.445246576,0.270396055,0.234712293,0.677798563,0.128258204,0.677609269,-0.434967141,0.331238689,0.33654194,-0.187565553,0.216762294,-0.277243094,-0.31169662,-0.470087627,0.007427789,0.090310419,0.228647814,-0.0237581,-0.424426479,-0.003739046,0.104772529,-0.19883749,0.210376703,-0.051383134,0.675696102,0.248172706,-0.324153876,-0.278187072,-0.286596922,0.077267573,0.037661523,0.18837526,0.097470024,-0.101094427,-0.226824118,-0.248110716,0.011573295,0.095244517,0.012712775,-0.289419226,0.139657577,-0.040701136,-0.169923083,-0.101304551,0.067359816,-0.218564266,0.160907147,0.129774411,-0.050102214,-0.058598671,-0.091155646,-0.163004943,0.116725757,-0.071218812,0.114392025,-0.124949626,-0.16617588,-0.053689587,-0.038456975,0.115002738,-0.003841721,0.133109359,-0.04768528,0.154462894,0.00215743,-0.176740093,-0.182294627,0.050058538,0.038209584,-0.066609924,0.081958601,0.092430013,-0.01474881,0.065300544,-0.115128271,0.048041719,-0.2125736,-0.037742931,0.010790814,-0.059926267,-0.035018513,-0.143758308,0.031037778,0.066601673,0.103305389,0.009839198,0.021332213,-0.04906336,0.1363085,0.022958528,0.012721567,0.080091172,0.012655613,0.006273208,0.057845071,-0.014545085,-0.003632858,-0.062776107,-0.05626651,-0.096038651,0.015868711,0.047784108,-0.004300863,0.015140457,-0.018624639,-0.034635176,0.027887599,0.001333154,0.023222382,0.014483205,-0.001820507,-0.067137153,0.012333554,0.035962784,0.043986635,0.004588755,-0.002683845,0.009443176,1.33E-15,0
-3.544049756,0.209954427,0.552252831,-0.876721015,0.303607929,0.55539053,-0.453140858,0.124407608,0.364498107,0.181266764,-0.223083884,0.23896034,-0.258632445,-0.188892596,-0.087815057,-0.12545266,-0.180106293,0.155022153,-0.183732893,-0.275740503,-0.122954688,0.286822511,-0.065898098,-0.182971697,-0.0422712,0.038070409,0.029559832,0.040108337,0.180188608,-0.196893907,0.203941607,0.077834907,-0.227074398,-0.02637007,0.029796769,0.058116005,-0.025366104,0.103771224,0.082805244,0.047910935,0.175136774,0.010795423,-0.006476872,-0.339593674,-0.028437362,0.097759027,0.080682362,0.086221678,0.242863053,0.08778078,0.07539825,-0.051036336,-0.05331308,-0.006278749,-0.100270343,0.041986746,-0.090772659,0.004988,0.095334227,-0.001859182,-0.00310605,-0.052098876,0.006452399,0.106285963,0.051623743,-0.029359356,-0.158150073,0.214754775,-0.011494087,0.019744686,0.02044647,-0.012585219,-0.132386521,-0.017043009,0.077611546,0.043303082,0.126963139,-0.049033815,-0.141718707,0.096288077,0.121888499,0.027471946,0.034519485,-0.013383428,-0.080724583,0.007908477,-0.040313746,-0.015741797,0.03044723,-0.063788351,-0.010605329,0.078128795,0.0176749,-0.107613682,-0.065539692,-0.025051657,0.043839698,0.040189256,-0.062977969,0.013443929,-0.030105601,0.029772198,0.030576137,-0.019614784,-0.007831006,0.075203624,-0.06328725,0.010128906,-0.086475642,0.033725896,-0.041383965,-0.045755739,-0.016474316,-0.093278277,0.015721216,0.020259372,0.007092464,-0.093454586,0.003995794,-0.093529019,-0.001123137,-0.087302726,1.26E-15,0
-3.665266989,0.198219561,0.370934016,-0.683667177,0.316108089,0.467159278,-0.278939037,0.070268499,0.467605915,0.307432621,-0.319231494,0.153839913,-0.263759207,-0.300203086,-0.11073649,0.004281761,-0.133815237,0.312814903,-0.054834193,-0.172874315,-0.18675933,0.190897691,-0.093299499,-0.303058023,-0.237535594,-0.084462343,-0.197402152,0.002494387,0.118331621,-0.191777475,0.081581678,0.178507123,-0.336366274,-0.110193732,-0.074744169,0.023630404,0.05600928,0.242543263,0.034475621,-0.185681751,-0.037465118,-0.060715202,0.246189942,-0.332505166,0.009133048,0.244399848,-0.04150705,0.035266993,0.050735083,-0.053836007,0.017479397,0.075340339,0.077573331,-0.224289721,-0.08568548,0.046171918,0.037115346,-0.039646346,-0.001414354,-0.011843536,0.071222898,-0.093446124,0.130378654,0.227840128,0.009336056,0.11278413,0.111435573,-0.109059775,-0.038304118,0.029681293,-0.0719586,0.123394119,-0.056712794,0.080991351,0.009858285,-0.070711165,0.014772054,0.054035972,-0.064061089,-0.036635071,0.001226332,-0.07580656,0.14408757,0.000155755,0.015734779,0.029005114,0.117155843,0.058108524,-0.008968544,0.011955688,0.028361881,-0.050216903,0.004564412,-0.035142668,0.013068421,-0.049681663,-0.01198185,0.089840336,-0.083324155,0.003274946,-0.071066771,-0.043692648,-0.088976702,0.105964438,-0.038568082,-0.063539784,-0.056309228,-0.045559597,-0.026449257,-0.019819195,-0.053011224,0.048359323,-0.041303128,0.061579806,0.01389864,0.083910301,-0.004644135,0.061852699,-0.080990684,0.024072301,0.049847752,0.030764386,1.64E-15,0
-2.062479349,-1.202107175,0.919072918,-0.415248937,0.550987088,0.677844704,-0.018180297,1.019146258,-1.076044881,0.337778164,-0.34938232,-0.388112048,-0.385983803,0.275657676,0.799515143,0.150282311,0.026741163,-0.650097342,-0.077705814,0.094585877,0.078199266,0.371028804,0.262305813,-0.129972135,0.101961581,0.005892242,-0.125773616,-0.537424946,0.224307374,-0.027766362,-0.136739122,0.058914457,0.075370481,-0.058622019,0.113512949,-0.249332475,0.136716711,0.254023965,0.099552218,0.011411974,-0.082157238,-0.328298482,0.167982965,0.027416494,0.132515348,0.180263488,0.039191176,-0.024708326,-0.261288768,-0.200242577,-0.086480346,0.207546201,-0.064581459,0.11331399,-0.205615402,-0.024251875,0.017207729,-0.105598789,0.087209106,0.028999346,-0.093419542,0.1041585,-0.13485456,-0.172221819,0.081465047,-0.02163833,-0.042400241,0.108136581,0.012627715,-0.039339172,0.078511018,0.074110794,-0.011833953,0.061402674,-0.020189935,0.035700041,-0.156583171,-0.071570159,-0.06469767,0.036743546,-0.044701583,0.078335241,0.060093194,0.032849563,-0.056842079,-0.061456964,-0.084600996,0.027721524,0.124779261,0.004106537,0.032285824,-0.030292238,-0.183362202,0.033266706,-0.097396654,-0.063487303,-0.084968089,-0.023106729,-0.031666327,0.084340756,0.068886733,0.06704336,0.041668869,-0.01778921,-0.03373844,-0.029243289,-0.015428426,-0.047381991,0.077774395,-0.03900665,-0.015941849,0.03166967,-0.047451545,-0.060951142,-0.010062171,0.011515699,-0.004415143,0.00518871,-0.040611357,2.28E-05,-0.011353019,0.013680752,1.23E-15,0
-2.092182561,-0.119224495,1.655422449,-1.515272071,-1.18115153,0.796968775,-0.513541407,0.043698401,0.445470232,-0.280535375,-0.115342731,0.088218693,0.236857106,-0.060796359,0.0143853,0.045553961,0.475251347,0.09004621,-0.206918681,-0.105020293,0.047625367,-0.338943198,-0.285119935,0.250590677,0.213795202,0.387846563,-0.131220515,-0.527540437,0.138762008,0.087689549,0.102484908,0.221135284,-0.327714371,-0.076445855,0.042621995,0.079074719,-0.108598193,0.138457677,-0.267115594,0.389340139,0.12033805,0.177027803,-0.411976711,0.137155455,-0.160918174,0.173883013,-0.011899068,0.091835754,0.29243166,0.103236078,-0.070236384,-0.030186086,-0.177536575,-0.193771789,0.177896995,-0.021079284,0.13288487,-0.025092378,0.064503318,-0.018338399,-0.058838731,-0.130032916,-0.067921981,-0.04077839,-0.024138835,0.19670565,-0.044052936,-0.141803978,-0.096848332,-0.140804222,0.140077455,0.053785355,-0.033453203,-0.086681361,-0.144163115,0.041971135,-0.01378477,0.066049161,0.202166224,0.092224918,0.02322616,-0.0143014,0.026723532,0.123274226,0.150193535,-0.009899027,0.075545803,0.037001948,0.033865244,0.18732701,-0.07089366,0.044192727,-0.061865584,-0.084749605,-0.011864599,0.003536745,-0.001554292,-0.011380267,0.058981004,0.013962778,0.048997359,-0.037701332,0.014767053,-0.083972495,-0.033562749,-0.017850537,-0.012690136,-0.017968632,0.000997624,-0.04290855,-0.03028388,0.015461586,-0.009017197,-0.02051069,0.020908561,-0.021941048,0.012106742,-0.015638678,-0.030327056,0.001409478,0.003975528,-0.001084078,1.16E-15,0
1.483669519,-2.666406292,0.754440442,-0.571605828,-1.53530829,0.659890985,-2.121146926,-0.291894582,-0.223042539,-0.768811246,0.847313102,0.917888967,-0.115708964,0.32504813,-0.018532836,0.146296816,-0.170491691,0.132463759,0.344048058,-0.105194684,-0.27121297,0.404898492,-0.751874964,-0.141729108,0.430952501,0.412481001,0.106165777,-0.094140119,0.255797972,0.216580929,0.624066073,-0.256882989,0.148289584,0.053133396,-0.216136619,-0.180690971,-0.140131808,0.025070378,0.169742073,-0.125564981,-0.315902629,0.271893998,0.259004248,0.349368299,0.258361804,0.142608117,-0.201920936,-0.054741611,0.215818143,-0.145770874,0.131293812,0.144067943,0.054130101,0.212694391,0.046539487,0.123413286,-0.124275757,-0.057281139,0.138993325,0.220739733,0.093666985,0.014213869,0.203307206,0.111693886,-0.034589995,0.058675057,0.212867,0.135471631,-0.052384231,0.023110755,0.030538093,-0.059413486,-0.014543676,-0.074650348,-0.038581444,0.020179836,-0.081334374,-0.15701116,-0.012445785,0.070669623,-0.020311474,-0.025721278,-0.046760582,0.013094481,0.072622376,0.015309885,-0.026079601,-0.002993386,0.000695917,-0.03196209,-0.015528018,0.034890504,0.018584831,0.088432964,-0.017552717,0.028332019,-0.036660931,0.022192295,-0.032549983,0.009991665,0.021154432,0.021613303,-0.048614545,-0.017639858,-0.00706557,-0.001557458,0.011134849,0.020649449,-0.000127942,-0.013321532,-0.013975817,-0.035997228,-0.004727419,0.011205758,0.005286183,0.015425602,0.005547402,0.008452105,0.008613624,0.002022105,-0.00835401,0.005645218,1.36E-15,2
-0.124385166,-0.456611769,0.478527529,-0.851077229,-0.20765966,-0.031484297,-0.64147732,0.531034061,-0.201904483,0.484295491,0.184025334,0.609705764,0.146120842,-0.232352562,-0.01077685,-0.551350288,-0.069094977,-0.254313155,0.270441907,0.185009885,-0.089988001,-0.296921818,0.29444918,-0.120686884,0.052450655,-0.099177564,0.133975581,-0.061488976,-0.088764016,0.097129347,-0.15068988,0.051168785,-0.033790924,0.163841436,-0.23305457,0.331142205,0.057881794,0.298965352,0.105232666,0.022105296,-0.24075497,-0.042211873,0.120507091,-0.190891647,-0.027535539,-0.182328244,-0.025533573,0.345856063,-0.047188204,-0.061115805,-0.132905731,-0.468614915,0.114979071,-0.046478182,0.037585389,0.185570421,0.080290145,0.038113986,0.10644299,-0.143414785,0.008816753,-0.018219906,-0.084542257,0.046575365,-0.094465415,-0.109236088,-0.011420007,0.047504112,-0.024248516,0.124368031,0.004880437,0.108716163,-0.068281499,0.013985532,-0.104257161,-0.150504681,0.166764545,-0.220853528,0.025670826,-0.054292921,-0.12839975,0.056062939,-0.159327846,-0.085746289,0.009321107,-0.074177246,0.066678176,-0.063739487,-0.105577249,0.124397819,-0.062236103,-0.008683328,-0.077113788,0.073541092,0.013283786,0.022197153,-0.063183557,-0.063133769,-0.091793203,-0.004111506,0.022470357,0.00353811,-0.042225385,-0.02375122,-0.007053356,0.05684608,0.030295222,0.003873778,-0.083517958,-0.019127336,0.010382007,0.045149762,-0.026099154,-0.029482758,-0.050306262,-0.01839444,0.015189529,0.002510806,-0.026072355,-0.000209375,-0.029711313,0.020386884,9.97E-16,0
3.681185488,-4.365511687,1.403545128,-1.605894486,-2.332214556,1.055814743,1.372707412,-0.405534424,0.288612958,0.857397616,0.363653596,-1.248496348,1.221344837,0.310897392,-0.249217153,-0.107173905,-0.698127388,0.726390403,0.050997884,-0.237069047,0.255012275,0.136693133,0.401358405,-0.627007577,-0.800508844,-0.15789046,-0.462571561,-0.431882608,-0.101123326,-0.307432613,0.082259529,0.088074502,0.180318079,0.128367187,-0.218376685,-0.052726183,0.136895009,-0.327539763,-0.139478879,0.030975125,0.045914455,0.013224764,0.055416017,0.113492953,-0.323684242,-0.089449671,-0.098796357,-0.002997028,-0.271566621,0.003007216,0.067301095,-0.017777176,-0.193120539,0.195839875,0.032611914,-0.025266906,-0.052336906,0.082217334,0.150375005,0.017778635,0.146448671,-0.094190362,0.029611335,0.09410821,-0.051175971,0.04594632,0.019779703,0.032694557,-0.005095788,-0.133342209,-0.002787361,-0.002441556,-0.011172062,0.00659753,-0.086490264,-0.011902323,0.023516405,-0.012788691,-0.066255093,0.010466674,0.002267523,0.044284891,0.004671112,-0.059719851,-0.038833824,-0.041505019,-0.075916213,0.014214045,0.009900533,0.006310451,-0.053385097,0.024771241,0.010105093,-0.039945211,0.035434522,-0.017101565,-0.040874776,0.034989695,-0.020570279,-0.01541107,-0.033947312,-0.019614415,-0.009695491,-0.026091523,0.006260103,0.008903421,0.002860802,-0.01474984,0.004778421,-0.003710023,0.007778721,-0.002997703,-0.013072444,0.006596516,0.006516416,-0.011271316,0.003170856,0.004470843,-4.06E-05,0.004241877,-0.004904875,-0.000473329,1.11E-15,2
3.261029946,-1.887339232,1.416987214,-0.938334196,-1.653246043,-0.183348107,-1.044959648,-0.418698281,-0.606665009,0.605314591,-0.151091774,-0.296416779,0.345962392,-0.26502868,-0.423283896,-0.301685039,0.298054863,0.31226261,-0.13886841,-0.650449937,-0.724453479,0.372363418,-0.06165323,0.559663614,-0.129849262,-0.093360697,-0.145334005,0.369524533,0.205719655,-0.34112132,0.126919243,0.164857268,0.352447438,0.005441297,0.060018505,0.419541531,-0.189770525,-0.141531096,0.219202727,-0.035176187,0.365866943,0.09352926,-0.038896038,-0.035036843,0.078855871,-0.110356657,-0.033079499,0.259347627,0.058423984,0.059114613,0.231317692,0.059691322,0.166037746,-0.03197983,-0.270929719,-0.09309624,0.253623288,-0.054797677,-0.089097368,-0.029057847,-0.293683271,0.029048624,-0.051736872,-0.114975862,-0.161830527,-0.031367775,0.031449551,-0.095876557,0.008031598,0.182489036,0.027888039,0.113563707,-0.199534691,0.020145372,0.197339405,-0.032499732,-0.098790661,-0.014885046,0.03184255,-0.036122744,-0.029365554,0.036753958,0.131546396,-0.030114973,0.001282237,-0.024174781,-0.019545323,-0.044411246,0.004852799,0.020086291,0.061324186,-0.059135809,0.002577163,0.002449726,0.013171138,0.041518342,0.057581823,-0.009275476,0.050633302,0.045507337,0.030395074,0.076582872,0.011518165,-0.006523419,0.045574022,-0.034685912,0.033416314,-0.013236453,-0.001699973,-0.022488413,-0.038582398,0.015287702,0.002204867,0.001219752,-0.001963186,-0.020102457,0.009103697,0.004530015,0.010719675,0.000704683,0.002593595,0.000253627,1.62E-15,1
1.795960268,-2.194920508,1.165778699,-0.54938854,-1.304493379,-1.455721018,-0.898194817,0.040149561,-1.326554975,0.540113299,-0.701985954,-0.799337779,-0.078875579,-0.520152542,0.860136619,0.165429383,0.31909274,0.05949464,-0.506655313,-0.062627571,-0.386127503,0.085290075,0.019598501,0.248998697,-0.087480507,0.367752379,0.130591659,0.157723552,-0.471951427,-0.117618617,0.028933978,-0.449079862,0.089387171,0.054849471,0.226261711,-0.236741895,-0.299277302,-0.024380485,-0.190556995,0.064695329,-0.106594537,0.072056754,0.263248808,-0.333167325,0.276282995,-0.214481618,0.11074501,0.000901314,0.050242936,0.150565082,-0.10365493,-0.041111093,0.00771553,-0.172861056,0.107983877,0.109608274,0.045491234,0.020690201,-0.173904265,-0.11813829,0.119075111,0.072956184,0.178065602,0.038865248,0.284386909,-0.086107225,-0.01619352,0.033574846,0.184455557,-0.118700924,0.049654879,-0.039081516,-0.100569006,-0.011090791,-0.132461606,0.139806981,0.027003893,-0.062126748,-0.143516155,-0.116331912,0.014356049,-0.025377641,-0.028584497,0.033580857,0.031818986,0.0084574,0.085488101,0.073454341,0.036540277,0.040166577,-0.065957941,-0.047352182,0.006906546,-0.013659658,-0.000768715,0.016072257,-0.020717649,-0.010012608,0.003147445,-0.025426224,0.016563547,-0.034766752,0.071769669,-0.033158499,0.008237108,0.042420162,-0.032495094,-0.009593629,-0.000903514,0.014539451,0.021582781,-0.020542385,0.034046279,0.012156892,0.028103069,0.007916276,0.005321083,0.004013045,0.001455009,0.014512742,0.038292637,0.017149159,9.94E-16,1
3.608010766,-3.66053669,-0.445255642,-0.266844195,0.61651225,0.783963827,1.476791386,-0.483850094,0.589805163,-0.02218022,0.667584002,-0.512714422,-1.221692873,0.136582302,-0.213475471,1.364252032,0.282496892,0.444188551,-0.441859623,-0.278057651,-0.247761685,-0.037569557,0.529053388,0.44271233,0.462309847,-0.278212549,0.292468756,-0.569738088,-0.07825264,0.374231989,-0.015631271,0.36465448,-0.062374225,0.086168021,0.258370321,0.365161602,-0.044827305,0.231245133,-0.216629227,-0.336185907,-0.250100713,-0.156193113,0.038318376,-0.217141165,0.051522466,-0.139587926,-0.004429232,0.212466701,0.05059719,0.100265676,-0.011744378,0.016435488,-0.187503511,0.173046044,-0.18566388,0.077989645,-0.183261018,-0.019344619,-0.168085367,0.023412075,0.033989489,0.114786912,0.062158978,0.018413084,0.101561052,0.130098117,0.076244501,-0.026498317,-0.077468479,0.047849308,-0.00716135,0.057623622,0.011724799,-0.134895754,0.046598456,-0.024902312,0.072894951,0.05692169,0.044558801,0.069401117,-0.017524461,0.034424104,0.001486629,-0.007790757,0.082323625,-0.01102732,0.073997963,-0.009047627,-0.004786437,-0.081860378,0.053627524,-0.018455779,0.078673379,0.022843838,0.021620381,0.008193759,0.007179216,-0.040791079,-0.001029637,-0.001219294,0.043601375,0.031156707,-0.00962933,-0.032031525,-0.036149473,0.040116052,0.004265698,0.012103614,-0.017001786,0.012915018,0.01048116,0.027202543,0.002550842,-0.009415732,0.008141304,0.008057865,-0.005434093,0.005184481,-0.004342863,-0.009144988,-0.007573161,0.00497907,1.29E-15,2
2.10663687,-2.452537976,-0.040337458,-1.290305731,-0.708784088,0.175997947,0.019596764,-0.722913569,-0.077320014,-0.559982333,0.587018125,0.496096551,-0.244023036,-0.123967987,0.891559667,0.524493825,-0.124075085,0.376773079,-0.113263362,0.335428148,0.87635577,-0.27532106,0.409502032,-0.07575147,0.823358703,-0.111746753,-0.215503236,0.054919128,-0.079882866,0.104700114,-0.270975318,-0.092022115,-0.111492724,-0.405598122,0.520673033,-0.496320266,-0.218028401,0.15215072,0.236274178,-0.122568951,0.390605753,-0.03520902,-0.005275479,0.187227845,-0.048542013,0.111230501,0.087018712,0.115188711,0.094256945,-0.015209013,0.283636074,0.077365959,0.307542467,0.026500379,0.092328073,-0.123577396,0.060572117,0.390664467,-0.040624605,-0.20706733,0.128996713,-0.192731261,-0.099487442,0.061897775,-0.110926811,-0.00196058,-0.163333632,-0.144278701,-0.042030751,-0.018521951,-0.07528215,-0.06342962,0.004856856,0.063705001,0.107857289,-0.011325901,-0.085682905,-0.094640068,-0.070933762,-0.025949011,-0.027882358,-0.041934208,0.029760958,-0.048977404,-0.0689383,0.031597033,0.040712827,-0.02009384,-0.010912901,-0.017759575,-0.027675369,-0.034817297,-0.028696986,-0.004601427,-0.0123974,0.030445598,0.013779465,0.023932487,-0.027107264,-0.00058701,0.039722056,-0.042256278,-0.003240572,0.008902817,0.020287797,0.011270893,0.008472689,-0.006152524,-0.030361453,-0.009033873,0.006383036,4.22E-05,-0.01500031,-0.008590946,-0.019509154,-0.006740906,0.000490535,0.000539296,-0.005335901,0.005070535,-0.000137803,-0.010396754,1.03E-15,2
